idCampo,idPanel,tipobd,visible,orden,descripcion,tipoOpor,id
200015,1000,5,True,1,cliEstado,,7617
200016,1000,5,True,1,cliFechaAlta,,7631
200017,1000,5,True,1,cliTipo,,7645
200018,1000,5,True,1,cliNombreComercial,,7659
200019,1000,5,True,1,cliPais,,7673
200020,1000,5,True,1,cliFechaNacimiento,,7687
200021,1000,5,True,1,cliEdad,,7701
200000,1000,6,True,1,cliCodigo,,7397
200001,1000,6,True,1,cliNombre,,7411
200002,1000,6,True,1,cliNif,,7425
200003,1000,6,True,1,cliCorreo,,7442
200004,1000,6,True,1,cliTelefono1,,7459
200005,1000,6,True,1,cliTelefono2,,7476
200006,1000,6,True,1,cliTelefono3,,7490
200007,1000,6,True,1,cliFax,,7504
200008,1000,6,True,1,cliMovil,,7518
200009,1000,6,True,1,cliDomicilio,,7534
200010,1000,6,True,1,cliPoblacion,,7548
200011,1000,6,True,1,cliCodPostal,,7562
200012,1000,6,True,1,cliProvincia,,7576
200013,1000,6,True,1,cliNacionalidad,,7590
200014,1000,6,True,1,cliUsuario,,7604
200015,1000,6,True,1,cliEstado,,7618
200016,1000,6,True,1,cliFechaAlta,,7632
200017,1000,6,True,1,cliTipo,,7646
200018,1000,6,True,1,cliNombreComercial,,7660
200019,1000,6,True,1,cliPais,,7674
200020,1000,6,True,1,cliFechaNacimiento,,7688
200021,1000,6,True,1,cliEdad,,7702
200000,1000,7,True,1,cliCodigo,,7398
200001,1000,7,True,1,cliNombre,,7412
200002,1000,7,True,1,cliNif,,7426
200003,1000,7,True,1,cliCorreo,,7443
200004,1000,7,True,1,cliTelefono1,,7460
200005,1000,7,True,1,cliTelefono2,,7477
200006,1000,7,True,1,cliTelefono3,,7491
200007,1000,7,True,1,cliFax,,7505
200008,1000,7,True,1,cliMovil,,7519
200009,1000,7,True,1,cliDomicilio,,7535
200010,1000,7,True,1,cliPoblacion,,7549
200011,1000,7,True,1,cliCodPostal,,7563
200012,1000,7,True,1,cliProvincia,,7577
200013,1000,7,True,1,cliNacionalidad,,7591
200014,1000,7,True,1,cliUsuario,,7605
200015,1000,7,True,1,cliEstado,,7619
200016,1000,7,True,1,cliFechaAlta,,7633
200017,1000,7,True,1,cliTipo,,7647
200018,1000,7,True,1,cliNombreComercial,,7661
200019,1000,7,True,1,cliPais,,7675
200020,1000,7,True,1,cliFechaNacimiento,,7689
200021,1000,7,True,1,cliEdad,,7703
200000,1000,8,True,1,cliCodigo,,7399
200001,1000,8,True,1,cliNombre,,7413
200002,1000,8,True,1,cliNif,,7427
200003,1000,8,True,1,cliCorreo,,7444
200004,1000,8,True,1,cliTelefono1,,7461
200005,1000,8,True,1,cliTelefono2,,7478
200006,1000,8,True,1,cliTelefono3,,7492
200007,1000,8,True,1,cliFax,,7506
200008,1000,8,True,1,cliMovil,,7520
200009,1000,8,True,1,cliDomicilio,,7536
200010,1000,8,True,1,cliPoblacion,,7550
200011,1000,8,True,1,cliCodPostal,,7564
200012,1000,8,True,1,cliProvincia,,7578
200013,1000,8,True,1,cliNacionalidad,,7592
200014,1000,8,True,1,cliUsuario,,7606
200015,1000,8,True,1,cliEstado,,7620
200016,1000,8,True,1,cliFechaAlta,,7634
200017,1000,8,True,1,cliTipo,,7648
200018,1000,8,True,1,cliNombreComercial,,7662
200019,1000,8,True,1,cliPais,,7676
200020,1000,8,True,1,cliFechaNacimiento,,7690
200021,1000,8,True,1,cliEdad,,7704
200000,1000,9,True,1,cliCodigo,,7400
200001,1000,9,True,1,cliNombre,,7414
200002,1000,9,True,1,cliNif,,7428
200003,1000,9,True,1,cliCorreo,,7445
200004,1000,9,True,1,cliTelefono1,,7462
200005,1000,9,True,1,cliTelefono2,,7479
200006,1000,9,True,1,cliTelefono3,,7493
200007,1000,9,True,1,cliFax,,7507
200008,1000,9,True,1,cliMovil,,7521
200009,1000,9,True,1,cliDomicilio,,7537
200010,1000,9,True,1,cliPoblacion,,7551
200011,1000,9,True,1,cliCodPostal,,7565
200012,1000,9,True,1,cliProvincia,,7579
200013,1000,9,True,1,cliNacionalidad,,7593
200014,1000,9,True,1,cliUsuario,,7607
200015,1000,9,True,1,cliEstado,,7621
200016,1000,9,True,1,cliFechaAlta,,7635
200017,1000,9,True,1,cliTipo,,7649
200018,1000,9,True,1,cliNombreComercial,,7663
200019,1000,9,True,1,cliPais,,7677
200020,1000,9,True,1,cliFechaNacimiento,,7691
200021,1000,9,True,1,cliEdad,,7705
200000,1000,10,True,1,cliCodigo,,7401
200001,1000,10,True,1,cliNombre,,7415
200002,1000,10,True,1,cliNif,,7429
200003,1000,10,True,1,cliCorreo,,7446
200004,1000,10,True,1,cliTelefono1,,7463
200005,1000,10,True,1,cliTelefono2,,7480
200006,1000,10,True,1,cliTelefono3,,7494
200007,1000,10,True,1,cliFax,,7508
200008,1000,10,True,1,cliMovil,,7522
200009,1000,10,True,1,cliDomicilio,,7538
200010,1000,10,True,1,cliPoblacion,,7552
200011,1000,10,True,1,cliCodPostal,,7566
200012,1000,10,True,1,cliProvincia,,7580
200013,1000,10,True,1,cliNacionalidad,,7594
200014,1000,10,True,1,cliUsuario,,7608
200015,1000,10,True,1,cliEstado,,7622
200016,1000,10,True,1,cliFechaAlta,,7636
200017,1000,10,True,1,cliTipo,,7650
200018,1000,10,True,1,cliNombreComercial,,7664
200019,1000,10,True,1,cliPais,,7678
200020,1000,10,True,1,cliFechaNacimiento,,7692
200021,1000,10,True,1,cliEdad,,7706
200000,1000,11,True,1,cliCodigo,,7402
200001,1000,11,True,1,cliNombre,,7416
200002,1000,11,True,1,cliNif,,7430
200003,1000,11,True,1,cliCorreo,,7447
200004,1000,11,True,1,cliTelefono1,,7464
200005,1000,11,True,1,cliTelefono2,,7481
200006,1000,11,True,1,cliTelefono3,,7495
200007,1000,11,True,1,cliFax,,7509
200008,1000,11,True,1,cliMovil,,7523
200009,1000,11,True,1,cliDomicilio,,7539
200010,1000,11,True,1,cliPoblacion,,7553
200011,1000,11,True,1,cliCodPostal,,7567
200012,1000,11,True,1,cliProvincia,,7581
200013,1000,11,True,1,cliNacionalidad,,7595
200014,1000,11,True,1,cliUsuario,,7609
200015,1000,11,True,1,cliEstado,,7623
200016,1000,11,True,1,cliFechaAlta,,7637
200017,1000,11,True,1,cliTipo,,7651
200018,1000,11,True,1,cliNombreComercial,,7665
200019,1000,11,True,1,cliPais,,7679
200020,1000,11,True,1,cliFechaNacimiento,,7693
200021,1000,11,True,1,cliEdad,,7707
200000,1000,12,True,1,cliCodigo,,7403
200001,1000,12,True,1,cliNombre,,7417
200002,1000,12,True,1,cliNif,,7431
200003,1000,12,True,1,cliCorreo,,7448
200004,1000,12,True,1,cliTelefono1,,7465
200005,1000,12,True,1,cliTelefono2,,7482
200006,1000,12,True,1,cliTelefono3,,7496
200007,1000,12,True,1,cliFax,,7510
200008,1000,12,True,1,cliMovil,,7524
200009,1000,12,True,1,cliDomicilio,,7540
200010,1000,12,True,1,cliPoblacion,,7554
200011,1000,12,True,1,cliCodPostal,,7568
200012,1000,12,True,1,cliProvincia,,7582
200013,1000,12,True,1,cliNacionalidad,,7596
200014,1000,12,True,1,cliUsuario,,7610
200015,1000,12,True,1,cliEstado,,7624
200016,1000,12,True,1,cliFechaAlta,,7638
200017,1000,12,True,1,cliTipo,,7652
200018,1000,12,True,1,cliNombreComercial,,7666
200019,1000,12,True,1,cliPais,,7680
200020,1000,12,True,1,cliFechaNacimiento,,7694
200021,1000,12,True,1,cliEdad,,7708
201000,1010,0,True,1,cliPasaporte,,7724
201001,1010,0,True,1,cliOrigen,,7737
201002,1010,0,True,1,cliFechaNacimiento,,7750
201003,1010,0,True,1,cliNie,,7763
201004,1010,0,True,1,cliZona,,7776
201005,1010,0,True,1,cliSector,,7789
201006,1010,0,True,1,cliCampoFecha1,,7802
201007,1010,0,True,1,cliCampo1,,7815
201008,1010,0,True,1,cliEmpresa,,7828
201009,1010,0,True,1,cliCampo2,,7841
201010,1010,0,True,1,cliDepartamento,,7854
201011,1010,0,True,1,cliCampofechaLibre3,,7879
201012,1010,0,True,1,cliCampo3,,7880
201013,1010,0,True,1,cliCargo,,7893
201014,1010,0,True,1,cliCampoFecha4,,7906
201015,1010,0,True,1,cliCampo5,,7919
201016,1010,0,True,1,cliNumEmpleados,,7932
201017,1010,0,True,1,cliCampoFecha5,,7945
201018,1010,0,True,1,cliFechaPermiso,,7958
201019,1010,0,True,1,cliCampoFecha9,,7971
201020,1010,0,True,1,cliCampo21,,7984
201021,1010,0,True,1,cliCampo22,,7997
201022,1010,0,True,1,cliCampoFecha11,,8010
201023,1010,0,True,1,cliCampo23,,8023
201024,1010,0,True,1,cliCampoFecha12,,8036
201025,1010,0,True,1,cliCampo24,,8049
201026,1010,0,True,1,cliCampoFecha13,,8062
201027,1010,0,True,1,cliTarjetaResidencia,,8075
201000,1010,1,True,1,cliPasaporte,,7725
201001,1010,1,True,1,cliOrigen,,7738
201002,1010,1,True,1,cliFechaNacimiento,,7751
201003,1010,1,True,1,cliNie,,7764
201004,1010,1,True,1,cliZona,,7777
201005,1010,1,True,1,cliSector,,7790
201006,1010,1,True,1,cliCampoFecha1,,7803
201007,1010,1,True,1,cliCampo1,,7816
201008,1010,1,True,1,cliEmpresa,,7829
201009,1010,1,True,1,cliCampo2,,7842
201010,1010,1,True,1,cliDepartamento,,7855
201011,1010,1,True,1,cliCampofechaLibre3,,7867
201012,1010,1,True,1,cliCampo3,,7881
201013,1010,1,True,1,cliCargo,,7894
201014,1010,1,True,1,cliCampoFecha4,,7907
201015,1010,1,True,1,cliCampo5,,7920
201016,1010,1,True,1,cliNumEmpleados,,7933
201017,1010,1,True,1,cliCampoFecha5,,7946
201018,1010,1,True,1,cliFechaPermiso,,7959
201019,1010,1,True,1,cliCampoFecha9,,7972
201020,1010,1,True,1,cliCampo21,,7985
201021,1010,1,True,1,cliCampo22,,7998
201022,1010,1,True,1,cliCampoFecha11,,8011
201023,1010,1,True,1,cliCampo23,,8024
201024,1010,1,True,1,cliCampoFecha12,,8037
201025,1010,1,True,1,cliCampo24,,8050
201026,1010,1,True,1,cliCampoFecha13,,8063
201027,1010,1,True,1,cliTarjetaResidencia,,8076
201000,1010,2,True,1,cliPasaporte,,7726
201001,1010,2,True,1,cliOrigen,,7739
201002,1010,2,True,1,cliFechaNacimiento,,7752
201003,1010,2,True,1,cliNie,,7765
201004,1010,2,True,1,cliZona,,7778
201005,1010,2,True,1,cliSector,,7791
201006,1010,2,True,1,cliCampoFecha1,,7804
201007,1010,2,True,1,cliCampo1,,7817
201008,1010,2,True,1,cliEmpresa,,7830
201009,1010,2,True,1,cliCampo2,,7843
201010,1010,2,True,1,cliDepartamento,,7856
201011,1010,2,True,1,cliCampofechaLibre3,,7868
201012,1010,2,True,1,cliCampo3,,7882
201013,1010,2,True,1,cliCargo,,7895
201014,1010,2,True,1,cliCampoFecha4,,7908
201015,1010,2,True,1,cliCampo5,,7921
201016,1010,2,True,1,cliNumEmpleados,,7934
201017,1010,2,True,1,cliCampoFecha5,,7947
201018,1010,2,True,1,cliFechaPermiso,,7960
201019,1010,2,True,1,cliCampoFecha9,,7973
201020,1010,2,True,1,cliCampo21,,7986
201021,1010,2,True,1,cliCampo22,,7999
201022,1010,2,True,1,cliCampoFecha11,,8012
201023,1010,2,True,1,cliCampo23,,8025
201024,1010,2,True,1,cliCampoFecha12,,8038
201025,1010,2,True,1,cliCampo24,,8051
201026,1010,2,True,1,cliCampoFecha13,,8064
201027,1010,2,True,1,cliTarjetaResidencia,,8077
201000,1010,3,True,1,cliPasaporte,,7727
201001,1010,3,True,1,cliOrigen,,7740
201002,1010,3,True,1,cliFechaNacimiento,,7753
201003,1010,3,True,1,cliNie,,7766
201004,1010,3,True,1,cliZona,,7779
201005,1010,3,True,1,cliSector,,7792
201006,1010,3,True,1,cliCampoFecha1,,7805
201007,1010,3,True,1,cliCampo1,,7818
201008,1010,3,True,1,cliEmpresa,,7831
201009,1010,3,True,1,cliCampo2,,7844
201010,1010,3,True,1,cliDepartamento,,7857
201011,1010,3,True,1,cliCampofechaLibre3,,7869
201012,1010,3,True,1,cliCampo3,,7883
201013,1010,3,True,1,cliCargo,,7896
201014,1010,3,True,1,cliCampoFecha4,,7909
201015,1010,3,True,1,cliCampo5,,7922
201016,1010,3,True,1,cliNumEmpleados,,7935
201017,1010,3,True,1,cliCampoFecha5,,7948
201018,1010,3,True,1,cliFechaPermiso,,7961
201019,1010,3,True,1,cliCampoFecha9,,7974
201020,1010,3,True,1,cliCampo21,,7987
201021,1010,3,True,1,cliCampo22,,8000
201022,1010,3,True,1,cliCampoFecha11,,8013
201023,1010,3,True,1,cliCampo23,,8026
201024,1010,3,True,1,cliCampoFecha12,,8039
201025,1010,3,True,1,cliCampo24,,8052
201026,1010,3,True,1,cliCampoFecha13,,8065
201027,1010,3,True,1,cliTarjetaResidencia,,8078
201000,1010,4,True,1,cliPasaporte,,7728
201001,1010,4,True,1,cliOrigen,,7741
201002,1010,4,True,1,cliFechaNacimiento,,7754
201003,1010,4,True,1,cliNie,,7767
201004,1010,4,True,1,cliZona,,7780
201005,1010,4,True,1,cliSector,,7793
201006,1010,4,True,1,cliCampoFecha1,,7806
201007,1010,4,True,1,cliCampo1,,7819
201008,1010,4,True,1,cliEmpresa,,7832
201009,1010,4,True,1,cliCampo2,,7845
201010,1010,4,True,1,cliDepartamento,,7858
201011,1010,4,True,1,cliCampofechaLibre3,,7870
201012,1010,4,True,1,cliCampo3,,7884
201013,1010,4,True,1,cliCargo,,7897
201014,1010,4,True,1,cliCampoFecha4,,7910
201015,1010,4,True,1,cliCampo5,,7923
201016,1010,4,True,1,cliNumEmpleados,,7936
201017,1010,4,True,1,cliCampoFecha5,,7949
201018,1010,4,True,1,cliFechaPermiso,,7962
201019,1010,4,True,1,cliCampoFecha9,,7975
201020,1010,4,True,1,cliCampo21,,7988
201021,1010,4,True,1,cliCampo22,,8001
201022,1010,4,True,1,cliCampoFecha11,,8014
201023,1010,4,True,1,cliCampo23,,8027
201024,1010,4,True,1,cliCampoFecha12,,8040
201025,1010,4,True,1,cliCampo24,,8053
201026,1010,4,True,1,cliCampoFecha13,,8066
201027,1010,4,True,1,cliTarjetaResidencia,,8079
201000,1010,5,True,1,cliPasaporte,,7729
201001,1010,5,True,1,cliOrigen,,7742
201002,1010,5,True,1,cliFechaNacimiento,,7755
201003,1010,5,True,1,cliNie,,7768
201004,1010,5,True,1,cliZona,,7781
201005,1010,5,True,1,cliSector,,7794
201006,1010,5,True,1,cliCampoFecha1,,7807
201007,1010,5,True,1,cliCampo1,,7820
201008,1010,5,True,1,cliEmpresa,,7833
201009,1010,5,True,1,cliCampo2,,7846
201010,1010,5,True,1,cliDepartamento,,7859
201011,1010,5,True,1,cliCampofechaLibre3,,7871
201012,1010,5,True,1,cliCampo3,,7885
201013,1010,5,True,1,cliCargo,,7898
201014,1010,5,True,1,cliCampoFecha4,,7911
201015,1010,5,True,1,cliCampo5,,7924
201016,1010,5,True,1,cliNumEmpleados,,7937
201017,1010,5,True,1,cliCampoFecha5,,7950
201018,1010,5,True,1,cliFechaPermiso,,7963
201019,1010,5,True,1,cliCampoFecha9,,7976
201020,1010,5,True,1,cliCampo21,,7989
201021,1010,5,True,1,cliCampo22,,8002
201022,1010,5,True,1,cliCampoFecha11,,8015
201023,1010,5,True,1,cliCampo23,,8028
201024,1010,5,True,1,cliCampoFecha12,,8041
201025,1010,5,True,1,cliCampo24,,8054
201026,1010,5,True,1,cliCampoFecha13,,8067
201027,1010,5,True,1,cliTarjetaResidencia,,8080
201000,1010,6,True,1,cliPasaporte,,7730
201001,1010,6,True,1,cliOrigen,,7743
201002,1010,6,True,1,cliFechaNacimiento,,7756
201003,1010,6,True,1,cliNie,,7769
201004,1010,6,True,1,cliZona,,7782
201005,1010,6,True,1,cliSector,,7795
201006,1010,6,True,1,cliCampoFecha1,,7808
201007,1010,6,True,1,cliCampo1,,7821
201008,1010,6,True,1,cliEmpresa,,7834
201009,1010,6,True,1,cliCampo2,,7847
201010,1010,6,True,1,cliDepartamento,,7860
201011,1010,6,True,1,cliCampofechaLibre3,,7872
201012,1010,6,True,1,cliCampo3,,7886
201013,1010,6,True,1,cliCargo,,7899
201014,1010,6,True,1,cliCampoFecha4,,7912
201015,1010,6,True,1,cliCampo5,,7925
201016,1010,6,True,1,cliNumEmpleados,,7938
201017,1010,6,True,1,cliCampoFecha5,,7951
201018,1010,6,True,1,cliFechaPermiso,,7964
201019,1010,6,True,1,cliCampoFecha9,,7977
201020,1010,6,True,1,cliCampo21,,7990
201021,1010,6,True,1,cliCampo22,,8003
201022,1010,6,True,1,cliCampoFecha11,,8016
201023,1010,6,True,1,cliCampo23,,8029
201024,1010,6,True,1,cliCampoFecha12,,8042
201025,1010,6,True,1,cliCampo24,,8055
201026,1010,6,True,1,cliCampoFecha13,,8068
201027,1010,6,True,1,cliTarjetaResidencia,,8081
201000,1010,7,True,1,cliPasaporte,,7731
201001,1010,7,True,1,cliOrigen,,7744
201002,1010,7,True,1,cliFechaNacimiento,,7757
201003,1010,7,True,1,cliNie,,7770
201004,1010,7,True,1,cliZona,,7783
201005,1010,7,True,1,cliSector,,7796
201006,1010,7,True,1,cliCampoFecha1,,7809
201007,1010,7,True,1,cliCampo1,,7822
201008,1010,7,True,1,cliEmpresa,,7835
201009,1010,7,True,1,cliCampo2,,7848
201010,1010,7,True,1,cliDepartamento,,7861
201011,1010,7,True,1,cliCampofechaLibre3,,7873
201012,1010,7,True,1,cliCampo3,,7887
201013,1010,7,True,1,cliCargo,,7900
201014,1010,7,True,1,cliCampoFecha4,,7913
201015,1010,7,True,1,cliCampo5,,7926
201016,1010,7,True,1,cliNumEmpleados,,7939
201017,1010,7,True,1,cliCampoFecha5,,7952
201018,1010,7,True,1,cliFechaPermiso,,7965
201019,1010,7,True,1,cliCampoFecha9,,7978
201020,1010,7,True,1,cliCampo21,,7991
201021,1010,7,True,1,cliCampo22,,8004
201022,1010,7,True,1,cliCampoFecha11,,8017
201023,1010,7,True,1,cliCampo23,,8030
201024,1010,7,True,1,cliCampoFecha12,,8043
201025,1010,7,True,1,cliCampo24,,8056
201026,1010,7,True,1,cliCampoFecha13,,8069
201027,1010,7,True,1,cliTarjetaResidencia,,8082
201000,1010,8,True,1,cliPasaporte,,7732
201001,1010,8,True,1,cliOrigen,,7745
201002,1010,8,True,1,cliFechaNacimiento,,7758
201003,1010,8,True,1,cliNie,,7771
201004,1010,8,True,1,cliZona,,7784
201005,1010,8,True,1,cliSector,,7797
201006,1010,8,True,1,cliCampoFecha1,,7810
201007,1010,8,True,1,cliCampo1,,7823
201008,1010,8,True,1,cliEmpresa,,7836
201009,1010,8,True,1,cliCampo2,,7849
201010,1010,8,True,1,cliDepartamento,,7862
201011,1010,8,True,1,cliCampofechaLibre3,,7874
201012,1010,8,True,1,cliCampo3,,7888
201013,1010,8,True,1,cliCargo,,7901
201014,1010,8,True,1,cliCampoFecha4,,7914
201015,1010,8,True,1,cliCampo5,,7927
201016,1010,8,True,1,cliNumEmpleados,,7940
201017,1010,8,True,1,cliCampoFecha5,,7953
201018,1010,8,True,1,cliFechaPermiso,,7966
201019,1010,8,True,1,cliCampoFecha9,,7979
201020,1010,8,True,1,cliCampo21,,7992
201021,1010,8,True,1,cliCampo22,,8005
201022,1010,8,True,1,cliCampoFecha11,,8018
201023,1010,8,True,1,cliCampo23,,8031
201024,1010,8,True,1,cliCampoFecha12,,8044
201025,1010,8,True,1,cliCampo24,,8057
201026,1010,8,True,1,cliCampoFecha13,,8070
201027,1010,8,True,1,cliTarjetaResidencia,,8083
201000,1010,9,True,1,cliPasaporte,,7733
201001,1010,9,True,1,cliOrigen,,7746
201002,1010,9,True,1,cliFechaNacimiento,,7759
201003,1010,9,True,1,cliNie,,7772
201004,1010,9,True,1,cliZona,,7785
201005,1010,9,True,1,cliSector,,7798
201006,1010,9,True,1,cliCampoFecha1,,7811
201007,1010,9,True,1,cliCampo1,,7824
201008,1010,9,True,1,cliEmpresa,,7837
201009,1010,9,True,1,cliCampo2,,7850
201010,1010,9,True,1,cliDepartamento,,7863
201011,1010,9,True,1,cliCampofechaLibre3,,7875
201012,1010,9,True,1,cliCampo3,,7889
201013,1010,9,True,1,cliCargo,,7902
201014,1010,9,True,1,cliCampoFecha4,,7915
201015,1010,9,True,1,cliCampo5,,7928
201016,1010,9,True,1,cliNumEmpleados,,7941
201017,1010,9,True,1,cliCampoFecha5,,7954
201018,1010,9,True,1,cliFechaPermiso,,7967
201019,1010,9,True,1,cliCampoFecha9,,7980
201020,1010,9,True,1,cliCampo21,,7993
201021,1010,9,True,1,cliCampo22,,8006
201022,1010,9,True,1,cliCampoFecha11,,8019
201023,1010,9,True,1,cliCampo23,,8032
201024,1010,9,True,1,cliCampoFecha12,,8045
201025,1010,9,True,1,cliCampo24,,8058
201026,1010,9,True,1,cliCampoFecha13,,8071
201027,1010,9,True,1,cliTarjetaResidencia,,8084
201000,1010,10,True,1,cliPasaporte,,7734
201001,1010,10,True,1,cliOrigen,,7747
201002,1010,10,True,1,cliFechaNacimiento,,7760
201003,1010,10,True,1,cliNie,,7773
201004,1010,10,True,1,cliZona,,7786
201005,1010,10,True,1,cliSector,,7799
201006,1010,10,True,1,cliCampoFecha1,,7812
201007,1010,10,True,1,cliCampo1,,7825
201008,1010,10,True,1,cliEmpresa,,7838
201009,1010,10,True,1,cliCampo2,,7851
201010,1010,10,True,1,cliDepartamento,,7864
201011,1010,10,True,1,cliCampofechaLibre3,,7876
201012,1010,10,True,1,cliCampo3,,7890
201013,1010,10,True,1,cliCargo,,7903
201014,1010,10,True,1,cliCampoFecha4,,7916
201015,1010,10,True,1,cliCampo5,,7929
201016,1010,10,True,1,cliNumEmpleados,,7942
201017,1010,10,True,1,cliCampoFecha5,,7955
201018,1010,10,True,1,cliFechaPermiso,,7968
